order_id,customer_id,order_date,order_value
5690,423,2023-02-16,50.22
5691,2620,2023-12-08,53.6
5692,171,2023-08-30,270.46
5693,2221,2023-01-10,25.41
5694,2711,2023-10-16,191.12
5695,453,2023-05-11,1449.54
5696,2398,2023-09-27,1596.16
5697,1976,2023-10-29,64.75
5698,1658,2023-03-02,250.54
5699,2542,2023-06-13,58.52
5700,2668,2023-01-13,46.41
5701,2967,2023-09-29,48.19
5702,2054,2023-07-27,54.89
5703,288,2023-09-03,43.46
5704,1642,2023-05-13,47.6
5705,1448,2023-09-01,67.65
5706,1914,2023-10-21,40.78
5707,608,2023-02-07,45.4
5708,457,2023-12-25,32.13
5709,1765,2023-02-25,37.48
5710,1226,2023-11-15,56.7
5711,1236,2023-02-17,57.58
5712,1030,2023-04-15,59.57
5713,2672,2023-02-28,51.81
5714,2424,2023-03-18,53.16
5715,447,2023-08-06,43.32
5716,835,2023-02-24,51.86
5717,811,2023-02-24,58.29
5718,1425,2023-05-09,56.84
5719,1412,2023-03-26,47.39
5720,959,2023-08-02,46.96
5721,1476,2023-04-25,44.16
5722,2897,2023-11-10,47.38
5723,809,2023-10-20,27.82
5724,979,2023-02-18,47.29
5725,2464,2023-03-08,60.53
5726,726,2023-10-02,68.26
5727,2502,2023-05-09,206.75
5728,1217,2023-01-29,49.7
5729,2198,2023-12-09,47.4
5730,1904,2023-02-02,46.66
5731,2807,2023-04-29,172.95
5732,779,2023-06-29,50.63
5733,973,2023-05-31,253.46
5734,2811,2023-05-13,51.75
5735,1539,2023-11-23,61.6
5736,1417,2023-07-04,45.22
5737,2124,2023-05-14,50.72
5738,599,2023-06-26,240.11
5739,225,2023-01-22,50.15
5740,1554,2023-08-29,43.17
5741,2161,2023-03-18,51.73
5742,2299,2023-07-23,48.11
5743,841,2023-01-04,282.95
5744,1815,2023-11-24,57.58
5745,714,2023-06-14,36.03
5746,1107,2023-05-08,51.95
5747,125,2023-02-14,41.42
5748,1093,2023-08-06,56.96
5749,2932,2023-08-23,100.13
5750,1280,2023-05-16,31.07
5751,1751,2023-06-17,39.42
5752,30,2023-08-25,64.59
5753,2329,2023-04-03,63.35
5754,2972,2023-01-05,44.92
5755,2018,2023-06-05,31.11
5756,2416,2023-09-02,38.62
5757,495,2023-12-26,42.29
5758,1610,2023-03-22,234.92
5759,718,2023-09-04,41.49
5760,1017,2023-12-09,52.31
5761,1338,2023-05-17,57.47
5762,606,2023-03-04,52.83
5763,375,2023-11-03,59.21
5764,2687,2023-04-26,57.19
5765,1961,2023-04-23,37.05
5766,1049,2023-01-31,47.88
5767,1358,2023-01-07,48.69
5768,116,2023-01-03,54.54
5769,2096,2023-11-03,46.91
5770,1802,2023-08-31,45.13
5771,2147,2023-02-25,1529.33
5772,1483,2023-03-14,66.59
5773,1547,2023-01-10,68.91
5774,1621,2023-03-02,42.8
5775,2453,2023-02-19,43.54
5776,685,2023-05-02,50.85
5777,2951,2023-06-24,52.68
5778,2551,2023-01-01,61.38
5779,1472,2023-02-07,60.86
5780,2942,2023-07-09,63.13
5781,1600,2023-03-20,26.91
5782,2306,2023-12-11,46.55
5783,2892,2023-12-04,45.47
5784,2169,2023-07-09,62.79
5785,810,2023-07-03,36.65
5786,978,2023-03-08,64.4
5787,2102,2023-01-17,40.51
5788,1355,2023-11-12,46.78
5789,784,2023-10-23,52.31
5790,241,2023-07-28,63.82
5791,1779,2023-12-11,238.81
5792,1554,2023-02-10,57.46
5793,483,2023-04-25,54.12
5794,1013,2023-04-10,58.6
5795,187,2023-12-11,231.37
5796,1882,2023-12-15,53.84
5797,2704,2023-05-19,45.49
5798,2310,2023-11-12,34.85
5799,953,2023-11-20,59.48
5800,1388,2023-11-30,1229.07
5801,491,2023-10-29,1459.71
5802,431,2023-10-21,58.58
5803,239,2023-01-17,1461.17
5804,2352,2023-11-18,47.31
5805,2346,2023-10-19,45.69
5806,76,2023-03-15,63.7
5807,1357,2023-09-20,42.97
5808,1924,2023-01-16,191.6
5809,1782,2023-01-14,45.07
5810,2690,2023-12-02,238.29
5811,827,2023-10-08,69.74
5812,2331,2023-12-27,175.84
5813,591,2023-01-04,212.78
5814,2120,2023-05-07,69.93
5815,2751,2023-11-08,66.18
5816,1903,2023-01-06,38.93
5817,1911,2023-05-09,43.5
5818,575,2023-08-20,53.28
5819,892,2023-11-09,60.09
5820,2060,2023-07-14,265.25
5821,141,2023-03-06,196.31
5822,1790,2023-11-17,63.63
5823,17,2023-04-13,46.94
5824,1087,2023-10-04,40.95
5825,253,2023-06-07,64.2
5826,465,2023-08-12,50.99
5827,376,2023-10-16,50.18
5828,1828,2023-10-05,43.17
5829,520,2023-07-01,231.19
5830,1861,2023-01-04,52.8
5831,90,2023-08-03,222.76
5832,720,2023-08-05,35.27
5833,2852,2023-07-28,53.27
5834,2844,2023-03-15,42.31
5835,630,2023-08-15,40.89
5836,1885,2023-04-03,46.38
5837,76,2023-03-06,45.21
5838,926,2023-11-17,43.83
5839,2448,2023-01-10,1670.16
5840,1806,2023-10-30,62.03
5841,970,2023-11-18,57.0
5842,1095,2023-11-01,165.85
5843,2029,2023-10-05,43.34
5844,1405,2023-03-27,46.7
5845,2845,2023-01-26,48.77
5846,195,2023-08-06,37.54
5847,228,2023-04-05,46.18
5848,1460,2023-09-01,53.65
5849,461,2023-04-17,53.45
5850,618,2023-09-05,1505.26
5851,64,2023-01-14,37.27
5852,2213,2023-06-10,48.3
5853,2075,2023-03-12,26.58
5854,285,2023-06-01,39.13
5855,1684,2023-03-16,48.7
5856,2329,2023-08-03,48.41
5857,838,2023-02-20,44.55
5858,831,2023-05-23,36.95
5859,1188,2023-02-05,54.6
5860,2966,2023-06-16,50.06
5861,224,2023-08-24,53.96
5862,784,2023-09-17,54.99
5863,950,2023-07-11,38.41
5864,45,2023-07-21,50.29
5865,1811,2023-09-19,42.4
5866,471,2023-07-04,38.2
5867,2082,2023-06-07,1719.96
5868,2701,2023-09-03,42.49
5869,830,2023-04-20,58.85
5870,1910,2023-04-09,62.36
5871,2269,2023-08-29,48.25
5872,1892,2023-07-21,50.43
5873,2582,2023-05-02,47.64
5874,692,2023-04-27,69.47
5875,1391,2023-04-06,33.0
5876,932,2023-08-22,53.96
5877,841,2023-03-08,57.87
5878,1939,2023-08-06,201.45
5879,1574,2023-01-15,40.0
5880,2630,2023-09-30,56.49
5881,2287,2023-08-07,54.0
5882,2489,2023-10-01,71.43
5883,148,2023-05-27,49.69
5884,1033,2023-11-28,41.6
5885,1312,2023-12-10,48.91
5886,388,2023-06-01,59.15
5887,1874,2023-12-13,45.56
5888,916,2023-10-31,50.67
5889,1879,2023-01-15,64.06
5890,2686,2023-12-20,46.69
5891,278,2023-03-25,40.63
5892,1978,2023-07-11,45.41
5893,1860,2023-02-10,34.41
5894,1826,2023-12-18,65.3
5895,2637,2023-11-20,55.35
5896,1834,2023-09-18,43.52
5897,2697,2023-11-05,66.96
5898,618,2023-05-16,42.64
5899,1631,2023-10-05,63.77
5900,2183,2023-04-16,1436.47
5901,580,2023-01-07,58.66
5902,1171,2023-10-29,56.74
5903,490,2023-01-30,63.01
5904,2526,2023-05-06,55.65
5905,1183,2023-12-23,70.85
5906,384,2023-03-20,47.82
5907,163,2023-03-08,45.89
5908,2489,2023-01-23,56.65
5909,1877,2023-07-08,531.91
5910,1213,2023-03-15,45.01
5911,2463,2023-01-05,62.86
5912,1363,2023-03-23,1368.88
5913,1631,2023-01-25,60.54
5914,1205,2023-09-21,46.0
5915,288,2023-01-02,48.0
5916,1858,2023-10-05,60.2
5917,187,2023-11-24,152.19
5918,1908,2023-12-09,38.28
5919,1162,2023-08-12,33.91
5920,130,2023-03-13,2057.4
5921,2242,2023-03-09,40.23
5922,2364,2023-11-16,44.15
5923,1888,2023-04-04,62.09
5924,144,2023-01-19,218.09
5925,16,2023-05-08,44.84
5926,2471,2023-12-09,58.75
5927,245,2023-03-23,65.08
5928,927,2023-09-11,52.28
5929,2177,2023-08-09,65.11
5930,907,2023-12-09,53.64
5931,887,2023-04-07,43.38
5932,341,2023-02-21,40.26
5933,2052,2023-06-24,60.07
5934,1434,2023-12-04,46.75
5935,306,2023-07-01,53.18
5936,908,2023-12-19,1875.44
5937,2655,2023-04-25,63.54
5938,1372,2023-12-14,46.09
5939,321,2023-01-01,52.44
5940,559,2023-03-04,46.37
5941,1205,2023-09-05,52.65
5942,2666,2023-08-19,40.4
5943,2759,2023-08-14,45.68
5944,1410,2023-01-19,49.94
5945,1642,2023-01-31,52.16
5946,1132,2023-11-29,55.0
5947,2579,2023-05-01,64.4
5948,2458,2023-01-24,741.05
5949,818,2023-11-21,55.07
5950,1195,2023-07-30,46.4
5951,2541,2023-06-10,54.45
5952,12,2023-09-12,63.54
5953,195,2023-02-28,64.86
5954,2538,2023-04-24,40.09
5955,2843,2023-06-09,48.38
5956,2929,2023-08-08,70.52
5957,2230,2023-12-23,59.92
5958,656,2023-06-18,35.99
5959,1922,2023-01-12,149.52
5960,2742,2023-08-30,47.82
5961,2078,2023-05-19,58.55
5962,1620,2023-04-07,43.63
5963,1120,2023-05-27,40.04
5964,778,2023-07-01,47.75
5965,444,2023-02-26,43.41
5966,298,2023-02-11,61.91
5967,808,2023-12-20,229.27
5968,1761,2023-07-18,64.59
5969,845,2023-01-31,46.45
5970,1016,2023-06-29,33.82
5971,1385,2023-01-02,38.37
5972,1398,2023-10-15,27.7
5973,554,2023-05-18,43.35
5974,2351,2023-04-15,47.19
5975,421,2023-08-06,40.03
5976,1270,2023-08-10,45.88
5977,1261,2023-11-27,27.83
5978,185,2023-04-15,49.25
5979,468,2023-05-07,186.79
5980,2802,2023-09-22,52.58
5981,2411,2023-07-19,41.22
5982,1307,2023-09-09,47.72
5983,1577,2023-01-15,39.13
5984,336,2023-08-14,57.92
5985,2210,2023-12-19,38.78
5986,1498,2023-04-15,45.86
5987,2060,2023-08-21,59.5
5988,1448,2023-11-15,238.51
5989,588,2023-08-07,47.93
5990,1882,2023-10-04,62.35
5991,201,2023-09-18,56.65
5992,522,2023-12-07,29.56
5993,1888,2023-12-02,1463.61
5994,2553,2023-07-09,51.56
5995,1712,2023-07-17,58.84
5996,788,2023-12-19,43.54
5997,60,2023-10-04,50.22
5998,578,2023-12-02,50.66
5999,321,2023-02-08,45.84
6000,1459,2023-06-11,53.76
6001,2038,2023-05-01,56.1
6002,923,2023-09-19,42.74
6003,1410,2023-08-04,1291.38
6004,1695,2023-11-08,68.93
6005,569,2023-02-18,49.26
6006,1102,2023-04-02,65.55
6007,527,2023-05-09,32.32
6008,2572,2023-11-17,41.72
6009,2661,2023-01-28,50.18
6010,2173,2023-12-22,65.9
6011,871,2023-05-28,224.88
6012,280,2023-11-24,45.25
6013,2965,2023-03-06,61.4
6014,2670,2023-08-06,61.17
6015,2894,2023-02-20,53.34
6016,1893,2023-11-01,189.24
6017,1752,2023-03-15,1694.61
6018,674,2023-07-18,48.18
6019,1152,2023-07-11,38.02
6020,2362,2023-07-08,51.39
6021,332,2023-01-12,48.39
6022,1174,2023-08-27,37.14
6023,2040,2023-12-26,46.85
6024,1478,2023-03-22,52.59
6025,36,2023-09-27,239.2
6026,1709,2023-10-17,237.11
6027,1444,2023-02-17,66.89
6028,2254,2023-11-13,47.34
6029,2687,2023-07-28,226.48
6030,2896,2023-02-04,54.65
6031,1380,2023-04-29,61.91
6032,440,2023-03-06,36.82
6033,2777,2023-11-11,44.65
6034,1120,2023-08-30,59.42
6035,2989,2023-02-05,45.75
6036,164,2023-09-09,38.01
6037,148,2023-08-31,57.66
6038,2342,2023-02-11,64.49
6039,195,2023-03-10,49.54
6040,663,2023-04-17,34.06
6041,480,2023-02-08,69.71
6042,123,2023-03-10,60.59
6043,1424,2023-06-29,36.35
6044,2747,2023-01-12,57.16
6045,965,2023-12-05,37.24
6046,2709,2023-07-23,272.59
6047,1779,2023-02-05,150.03
6048,1486,2023-05-06,58.93
6049,2015,2023-03-04,274.05
6050,710,2023-11-28,53.9
6051,2444,2023-03-23,41.87
6052,912,2023-11-03,41.75
6053,1361,2023-10-26,38.6
6054,2365,2023-02-03,46.76
6055,1735,2023-08-28,50.42
6056,1824,2023-04-07,64.88
6057,1580,2023-02-18,53.67
6058,681,2023-05-26,62.58
6059,1334,2023-05-05,73.55
6060,2543,2023-07-08,53.64
6061,556,2023-02-26,1904.42
6062,610,2023-12-15,58.15
6063,2157,2023-04-19,57.07
6064,372,2023-01-05,36.93
6065,2903,2023-01-24,33.45
6066,616,2023-08-09,59.54
6067,2816,2023-11-11,51.86
6068,1915,2023-10-21,65.61
6069,2254,2023-01-10,48.17
6070,847,2023-06-14,167.1
6071,43,2023-08-03,41.9
6072,865,2023-05-06,47.38
6073,1269,2023-09-24,41.33
6074,1379,2023-10-07,65.41
6075,785,2023-03-29,53.53
6076,476,2023-04-24,232.4
6077,83,2023-01-21,51.69
6078,1134,2023-05-28,64.62
6079,2238,2023-09-02,63.25
6080,800,2023-09-23,40.97
6081,936,2023-08-05,45.59
6082,2299,2023-08-28,61.92
6083,2339,2023-08-20,38.24
6084,1669,2023-08-20,61.52
6085,326,2023-08-30,303.76
6086,1535,2023-07-09,43.65
6087,1986,2023-08-17,31.9
6088,1965,2023-03-07,26.47
6089,837,2023-10-06,1277.17
6090,508,2023-09-26,248.82
6091,2779,2023-07-28,55.3
6092,2120,2023-01-16,64.74
6093,1271,2023-10-24,56.42
6094,641,2023-08-08,36.72
6095,2988,2023-09-14,54.34
6096,1879,2023-09-25,44.09
6097,608,2023-08-17,39.89
6098,1959,2023-04-29,55.96
6099,566,2023-06-27,49.83
6100,1368,2023-01-20,62.78
6101,2102,2023-02-05,51.78
6102,1754,2023-12-01,39.26
6103,2576,2023-04-18,66.02
6104,2659,2023-07-08,45.11
6105,1582,2023-06-27,67.2
6106,1987,2023-04-06,54.7
6107,2241,2023-11-11,50.75
6108,2106,2023-01-20,55.93
6109,129,2023-06-13,60.09
6110,1873,2023-04-07,180.16
6111,706,2023-05-23,60.35
6112,852,2023-03-03,40.82
6113,8,2023-08-30,62.88
6114,2077,2023-08-26,51.32
6115,1136,2023-05-11,1596.4
6116,2995,2023-04-03,55.05
6117,2179,2023-04-01,226.75
6118,2236,2023-05-13,47.05
6119,1699,2023-05-03,68.74
6120,2757,2023-12-08,51.7
6121,1499,2023-04-28,64.77
6122,2260,2023-07-17,50.26
6123,1645,2023-10-09,47.04
6124,276,2023-01-01,207.17
6125,1703,2023-07-30,53.97
6126,1796,2023-09-20,70.71
6127,243,2023-11-28,57.97
6128,2733,2023-07-31,56.33
6129,171,2023-03-28,49.42
6130,653,2023-06-02,220.37
6131,1933,2023-12-16,47.86
6132,2236,2023-07-06,42.26
6133,1110,2023-03-02,59.74
6134,1500,2023-10-12,35.26
6135,2100,2023-04-05,47.13
6136,2159,2023-10-01,32.45
6137,1973,2023-02-10,46.83
6138,2925,2023-05-27,40.31
6139,1067,2023-09-03,1197.49
6140,2259,2023-05-12,65.36
6141,2036,2023-10-24,53.75
6142,858,2023-05-03,50.93
6143,2675,2023-05-23,38.2
6144,1050,2023-07-01,49.74
6145,299,2023-07-11,51.29
6146,924,2023-07-26,61.26
6147,137,2023-08-19,27.8
6148,1044,2023-01-22,35.21
6149,2488,2023-03-21,29.8
6150,211,2023-05-10,40.51
6151,2800,2023-10-19,54.87
6152,1575,2023-10-03,129.2
6153,2483,2023-11-19,51.28
6154,780,2023-02-24,58.95
6155,1231,2023-03-07,52.94
6156,2487,2023-08-15,49.16
6157,1803,2023-01-26,129.38
6158,2714,2023-09-10,26.79
6159,1066,2023-07-16,960.42
6160,411,2023-05-10,42.27
6161,2854,2023-08-31,51.97
6162,2658,2023-11-08,55.66
6163,427,2023-07-31,63.66
6164,1472,2023-07-09,41.55
6165,2950,2023-10-17,69.39
6166,942,2023-08-14,47.32
6167,1908,2023-09-03,36.19
6168,742,2023-02-25,151.1
6169,1393,2023-02-24,51.25
6170,1244,2023-10-03,59.87
6171,1601,2023-11-02,45.95
6172,1256,2023-12-06,45.02
6173,328,2023-06-02,52.96
6174,1467,2023-02-22,55.97
6175,2100,2023-04-21,46.96
6176,1967,2023-07-23,54.86
6177,376,2023-04-22,56.33
6178,263,2023-11-21,51.9
6179,267,2023-09-15,45.28
6180,2407,2023-01-16,53.92
6181,1945,2023-12-16,52.75
6182,1894,2023-06-15,40.94
6183,1902,2023-10-28,35.94
6184,2700,2023-10-07,165.62
6185,1653,2023-06-07,55.78
6186,1445,2023-09-06,59.83
6187,46,2023-06-30,47.76
6188,600,2023-07-10,35.87
6189,720,2023-05-19,55.44
6190,1913,2023-03-19,55.13
6191,1293,2023-12-02,51.7
6192,601,2023-02-19,62.47
6193,381,2023-03-26,59.39
6194,118,2023-07-02,51.6
6195,2164,2023-07-02,1974.19
6196,260,2023-01-04,66.42
6197,1099,2023-11-13,54.89
6198,1504,2023-04-21,53.43
6199,2353,2023-11-30,45.01
6200,2055,2023-12-05,27.72
6201,366,2023-09-08,64.38
6202,1658,2023-05-13,54.63
6203,2571,2023-04-10,47.52
6204,1462,2023-06-21,57.94
6205,2025,2023-10-14,70.45
6206,2477,2023-04-29,46.22
6207,791,2023-12-16,46.74
6208,747,2023-06-24,52.08
6209,2415,2023-01-30,46.29
6210,313,2023-02-24,46.74
6211,538,2023-12-27,46.11
6212,921,2023-07-15,46.77
6213,1078,2023-02-10,51.41
6214,1491,2023-06-22,40.53
6215,2913,2023-11-26,58.1
6216,2830,2023-08-07,67.22
6217,2382,2023-07-27,1201.2
6218,798,2023-06-07,55.6
6219,348,2023-11-29,55.97
6220,273,2023-08-16,181.84
6221,720,2023-03-26,31.51
6222,1774,2023-06-22,55.57
6223,2548,2023-09-02,50.94
6224,685,2023-12-26,49.39
6225,2127,2023-06-22,47.93
6226,622,2023-12-01,64.65
6227,2040,2023-07-31,67.02
6228,947,2023-03-25,46.84
6229,2406,2023-06-22,258.04
6230,2666,2023-07-02,39.01
6231,507,2023-05-13,43.38
6232,1583,2023-10-15,37.56
6233,2624,2023-09-19,44.69
6234,244,2023-12-16,51.7
6235,506,2023-10-09,70.97
6236,422,2023-10-20,38.58
6237,2265,2023-09-26,38.19
6238,1873,2023-12-15,53.03
6239,1193,2023-07-16,49.84
6240,330,2023-01-25,43.85
6241,650,2023-05-21,64.17
6242,1465,2023-08-11,43.46
6243,391,2023-01-20,174.13
6244,1520,2023-09-04,58.74
6245,381,2023-11-24,39.34
6246,742,2023-07-20,50.29
6247,2011,2023-04-25,34.32
6248,820,2023-07-08,58.61
6249,673,2023-01-26,56.01
6250,2561,2023-02-23,44.95
6251,1772,2023-06-19,57.94
6252,2997,2023-01-11,47.5
6253,1212,2023-01-27,48.68
6254,930,2023-12-16,45.66
6255,1540,2023-03-24,40.67
6256,913,2023-10-17,35.75
6257,644,2023-02-07,52.16
6258,427,2023-03-28,53.5
6259,502,2023-11-17,49.97
6260,730,2023-06-05,59.9
6261,1284,2023-11-04,53.73
6262,2119,2023-10-13,65.03
6263,2526,2023-07-05,43.28
6264,457,2023-07-01,43.56
6265,2237,2023-05-23,40.8
6266,291,2023-07-25,45.62
6267,920,2023-05-22,42.57
6268,2340,2023-07-04,36.42
6269,1970,2023-08-29,50.17
6270,756,2023-01-08,46.75
6271,1659,2023-03-13,50.18
6272,1835,2023-10-15,48.54
6273,1307,2023-04-05,58.17
6274,1568,2023-06-06,54.81
6275,1870,2023-02-10,55.25
6276,377,2023-11-27,41.14
6277,1180,2023-10-28,56.36
6278,508,2023-09-26,62.08
6279,1437,2023-06-04,62.54
6280,2576,2023-10-02,29.29
6281,559,2023-06-03,62.79
6282,2308,2023-02-22,50.86
6283,421,2023-06-28,50.21
6284,1553,2023-08-28,169.57
6285,304,2023-05-17,59.94
6286,942,2023-09-12,51.34
6287,2590,2023-08-12,69.79
6288,1302,2023-06-29,42.87
6289,1090,2023-07-01,47.18
6290,2156,2023-09-16,38.65
6291,2316,2023-08-31,47.79
6292,2270,2023-04-06,62.46
6293,1828,2023-07-16,37.59
6294,1554,2023-01-14,179.47
6295,693,2023-04-30,45.32
6296,255,2023-09-26,52.35
6297,1479,2023-06-20,37.05
6298,2301,2023-03-13,37.62
6299,257,2023-06-28,56.25
6300,2431,2023-06-19,64.43
6301,442,2023-06-08,41.34
6302,1882,2023-06-03,50.54
6303,2647,2023-03-23,63.59
6304,1114,2023-02-26,66.77
6305,2438,2023-01-07,43.67
6306,582,2023-04-22,28.56
6307,1736,2023-02-17,61.39
6308,2646,2023-03-21,46.88
6309,19,2023-11-12,56.94
6310,1125,2023-02-02,191.98
6311,2655,2023-04-25,55.04
6312,1381,2023-01-03,42.65
6313,1566,2023-01-04,37.3
6314,2081,2023-12-22,56.76
6315,1994,2023-09-17,43.67
6316,1548,2023-02-11,43.79
6317,862,2023-01-09,189.5
6318,155,2023-11-03,56.15
6319,905,2023-05-25,42.18
6320,1270,2023-04-07,54.9
6321,405,2023-10-03,57.43
6322,844,2023-05-22,199.41
6323,1783,2023-10-05,55.88
6324,1565,2023-01-27,39.69
6325,1185,2023-02-12,48.49
6326,747,2023-05-11,50.99
6327,1726,2023-08-04,48.25
6328,271,2023-04-04,60.91
6329,770,2023-01-08,48.45
6330,1716,2023-03-27,50.26
6331,1511,2023-12-11,39.93
6332,172,2023-05-18,167.5
6333,274,2023-09-03,46.29
6334,2307,2023-01-21,43.67
6335,1159,2023-09-22,48.81
6336,1707,2023-05-28,45.81
6337,1772,2023-07-03,47.51
6338,422,2023-08-15,33.02
6339,1445,2023-10-19,37.07
6340,1210,2023-02-05,39.08
6341,2412,2023-09-03,54.35
6342,2426,2023-03-14,57.8
6343,580,2023-05-30,1610.27
6344,891,2023-01-01,61.51
6345,722,2023-03-10,55.28
6346,881,2023-10-20,55.59
6347,1122,2023-08-18,40.5
6348,2653,2023-07-30,2082.13
6349,2008,2023-03-13,54.51
6350,2070,2023-12-29,50.72
6351,1474,2023-04-06,40.32
6352,383,2023-03-25,66.63
6353,2182,2023-08-16,35.85
6354,1450,2023-10-26,37.08
6355,2551,2023-08-24,53.1
6356,1591,2023-10-20,48.49
6357,1787,2023-08-10,72.32
6358,144,2023-08-11,46.48
6359,1887,2023-10-08,48.38
6360,1703,2023-08-09,270.53
6361,1436,2023-08-04,50.23
6362,224,2023-08-19,42.75
6363,220,2023-06-18,49.39
6364,179,2023-11-25,46.13
6365,1655,2023-02-11,212.96
6366,433,2023-09-15,66.16
6367,265,2023-07-15,64.57
6368,954,2023-04-06,36.65
6369,429,2023-11-13,53.35
6370,2464,2023-01-14,53.54
6371,2775,2023-04-23,50.76
6372,2245,2023-03-18,37.27
6373,1578,2023-10-04,146.91
6374,480,2023-11-16,63.51
6375,1354,2023-06-09,46.08
6376,890,2023-11-09,54.38
6377,925,2023-04-29,51.65
6378,2171,2023-06-10,59.13
6379,1903,2023-11-04,49.64
6380,1411,2023-12-17,44.1
6381,1363,2023-05-26,69.28
6382,778,2023-06-12,58.27
6383,2396,2023-06-28,34.52
6384,29,2023-03-30,53.59
6385,35,2023-08-11,59.51
6386,1420,2023-09-23,63.67
6387,2671,2023-08-27,57.54
6388,589,2023-11-04,52.8
6389,904,2023-02-03,53.9
6390,2568,2023-06-16,47.11
6391,2170,2023-05-05,68.39
6392,340,2023-08-12,46.52
6393,175,2023-05-30,51.85
6394,1924,2023-07-08,43.97
6395,1715,2023-02-12,50.66
6396,597,2023-01-29,53.54
6397,451,2023-12-28,50.15
6398,557,2023-04-30,34.6
6399,1160,2023-12-03,51.19
6400,1357,2023-01-31,38.67
6401,2057,2023-06-30,69.68
6402,2382,2023-06-11,45.23
6403,1017,2023-05-08,57.85
6404,2375,2023-09-12,146.78
6405,2063,2023-10-21,264.92
6406,839,2023-12-23,46.85
6407,1638,2023-09-11,47.69
6408,226,2023-05-10,50.5
6409,1814,2023-01-12,1273.95
6410,2161,2023-02-04,27.73
6411,2021,2023-07-17,39.57
6412,1452,2023-09-05,57.07
6413,2049,2023-04-20,50.71
6414,2314,2023-11-24,47.3
6415,1515,2023-09-02,1755.55
6416,1232,2023-09-07,60.12
6417,1646,2023-11-13,47.81
6418,1736,2023-06-12,52.44
6419,3000,2023-02-17,65.77
6420,306,2023-03-12,50.59
6421,2060,2023-05-14,52.1
6422,1724,2023-08-27,55.03
6423,1690,2023-03-09,48.33
6424,1518,2023-10-05,43.98
6425,1392,2023-02-01,48.68
6426,2985,2023-05-03,43.7
6427,420,2023-01-22,37.42
6428,2937,2023-06-04,28.39
6429,2219,2023-04-20,52.25
6430,134,2023-09-28,1694.6
6431,2031,2023-10-27,71.0
6432,1451,2023-04-25,62.22
6433,1554,2023-08-08,57.73
6434,1165,2023-08-18,42.17
6435,1870,2023-09-09,53.77
6436,1820,2023-09-06,40.51
6437,2706,2023-01-09,39.83
6438,1343,2023-02-03,58.81
6439,1465,2023-08-16,54.6
6440,2227,2023-03-14,809.63
6441,1080,2023-10-28,50.77
6442,1179,2023-07-31,62.3
6443,1696,2023-03-13,183.21
6444,111,2023-02-27,60.09
6445,2185,2023-08-08,48.49
6446,2280,2023-10-02,67.58
6447,468,2023-09-06,43.84
6448,2780,2023-01-16,37.25
6449,2529,2023-03-16,272.33
6450,814,2023-04-16,64.22
6451,1273,2023-05-16,212.07
6452,994,2023-03-15,62.71
6453,2032,2023-09-11,52.45
6454,323,2023-01-18,41.21
6455,2970,2023-02-12,47.73
6456,904,2023-02-19,41.17
6457,1542,2023-01-03,63.28
6458,2000,2023-08-20,47.4
6459,1816,2023-08-07,172.09
6460,2654,2023-02-28,1233.87
6461,2477,2023-10-11,60.17
6462,148,2023-10-29,55.47
6463,1142,2023-03-05,31.86
6464,850,2023-03-11,58.31
6465,367,2023-10-30,47.43
6466,2898,2023-05-22,74.75
6467,1090,2023-07-21,37.96
6468,2039,2023-07-26,49.97
6469,2861,2023-08-09,40.4
6470,175,2023-12-28,59.24
6471,1855,2023-09-03,51.26
6472,588,2023-03-22,62.87
6473,495,2023-09-08,51.65
6474,1138,2023-02-20,41.87
6475,1785,2023-10-12,60.5
6476,1171,2023-12-12,56.78
6477,35,2023-07-23,33.48
6478,999,2023-01-25,51.79
6479,1333,2023-02-10,39.54
6480,2586,2023-03-10,57.6
6481,2798,2023-01-04,50.06
6482,1038,2023-08-28,51.41
6483,374,2023-12-27,26.86
6484,2605,2023-01-31,50.82
6485,1452,2023-04-27,38.6
6486,1752,2023-07-14,47.13
6487,2281,2023-03-31,27.61
6488,705,2023-06-27,47.56
6489,563,2023-05-25,65.45
6490,2987,2023-07-21,34.39
6491,2935,2023-11-18,48.25
6492,2774,2023-12-10,58.57
6493,1874,2023-07-22,46.6
6494,2124,2023-01-24,1491.65
6495,439,2023-12-21,33.9
6496,1884,2023-04-15,48.84
6497,1980,2023-10-02,38.41
6498,699,2023-11-18,66.78
6499,1313,2023-03-01,41.18
6500,2963,2023-01-15,130.73
6501,1564,2023-03-26,40.22
6502,2939,2023-07-16,1523.47
6503,692,2023-08-23,51.44
6504,2301,2023-12-10,56.71
6505,1201,2023-09-20,66.34
6506,2458,2023-01-06,61.96
6507,1635,2023-10-16,43.01
6508,1634,2023-02-27,55.42
6509,127,2023-05-25,46.74
6510,1507,2023-02-11,74.57
6511,1192,2023-12-16,43.21
6512,2640,2023-07-19,225.05
6513,294,2023-06-23,43.14
6514,1367,2023-12-01,44.21
6515,1020,2023-04-05,53.69
6516,2358,2023-08-05,45.1
6517,2710,2023-04-21,33.13
6518,2576,2023-12-19,45.09
6519,2588,2023-06-29,40.04
6520,419,2023-06-12,45.94
6521,444,2023-04-29,57.44
6522,685,2023-11-21,46.59
6523,2888,2023-08-16,61.62
6524,2284,2023-05-25,70.73
6525,1463,2023-11-04,37.07
6526,2262,2023-05-22,44.4
6527,85,2023-05-02,51.43
